date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
2006-07-08,Germany,Portugal,Germany,not applicable Petit,,60,True,False
2006-07-08,Germany,Portugal,Germany,Bastian Schweinsteiger,,78,False,False
2006-07-08,Germany,Portugal,Portugal,Nuno Gomes,,88,False,False
2006-07-09,Italy,France,France,Zinedine Zidane,,7,False,True
2006-07-09,Italy,France,Italy,Marco Materazzi,,19,False,False
2010-06-11,South Africa,Mexico,South Africa,Siphiwe Tshabalala,,55,False,False
2010-06-11,South Africa,Mexico,Mexico,Rafael Márquez,,79,False,False
2010-06-12,South Korea,Greece,South Korea,Jung-soo Lee,,7,False,False
2010-06-12,South Korea,Greece,South Korea,Ji-sung Park,,52,False,False
2010-06-12,Argentina,Nigeria,Argentina,Gabriel Heinze,,6,False,False
2010-06-12,England,United States,England,Steven Gerrard,,4,False,False
2010-06-12,England,United States,United States,Clint Dempsey,,40,False,False
2010-06-13,Algeria,Slovenia,Slovenia,Robert Koren,,79,False,False
2010-06-13,Serbia,Ghana,Ghana,Asamoah Gyan,,85,False,True
2010-06-13,Germany,Australia,Germany,Lukas Podolski,,8,False,False
2010-06-13,Germany,Australia,Germany,Miroslav Klose,,26,False,False
2010-06-13,Germany,Australia,Germany,Thomas Müller,,68,False,False
2010-06-13,Germany,Australia,Germany,not applicable Cacau,,70,False,False
2010-06-14,Netherlands,Denmark,Netherlands,Daniel Agger,,46,True,False
2010-06-14,Netherlands,Denmark,Netherlands,Dirk Kuyt,,85,False,False
2010-06-14,Japan,Cameroon,Japan,Keisuke Honda,,39,False,False
2010-06-14,Italy,Paraguay,Paraguay,Antolín Alcaraz,,39,False,False
2010-06-14,Italy,Paraguay,Italy,Daniele De Rossi,,63,False,False
2010-06-15,New Zealand,Slovakia,Slovakia,Róbert Vittek,,50,False,False
2010-06-15,New Zealand,Slovakia,New Zealand,Winston Reid,,93,False,False
2010-06-15,Brazil,North Korea,Brazil,not applicable Maicon,,55,False,False
2010-06-15,Brazil,North Korea,Brazil,not applicable Elano,,72,False,False
2010-06-15,Brazil,North Korea,North Korea,Yun-nam Ji,,89,False,False
2010-06-16,Honduras,Chile,Chile,Jean Beausejour,,34,False,False
2010-06-16,Spain,Switzerland,Switzerland,Gélson Fernandes,,52,False,False
2010-06-16,South Africa,Uruguay,Uruguay,Diego Forlán,,24,False,False
2010-06-16,South Africa,Uruguay,Uruguay,Diego Forlán,,80,False,True
2010-06-16,South Africa,Uruguay,Uruguay,Álvaro Pereira,,95,False,False
2010-06-17,Argentina,South Korea,Argentina,Chu-young Park,,17,True,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,,33,False,False
2010-06-17,Argentina,South Korea,South Korea,Chung-yong Lee,,46,False,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,,76,False,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,,80,False,False
2010-06-17,Greece,Nigeria,Nigeria,Kalu Uche,,16,False,False
2010-06-17,Greece,Nigeria,Greece,Dimitris Salpingidis,,44,False,False
2010-06-17,Greece,Nigeria,Greece,Vasilis Torosidis,,71,False,False
2010-06-17,France,Mexico,Mexico,Javier Hernández,,64,False,False
2010-06-17,France,Mexico,Mexico,Cuauhtémoc Blanco,,79,False,True
2010-06-18,Germany,Serbia,Serbia,Milan Jovanović,,38,False,False
2010-06-18,Slovenia,United States,Slovenia,Valter Birsa,,13,False,False
2010-06-18,Slovenia,United States,Slovenia,Zlatan Ljubijankić,,42,False,False
2010-06-18,Slovenia,United States,United States,Landon Donovan,,48,False,False
2010-06-18,Slovenia,United States,United States,Michael Bradley,,82,False,False
2010-06-19,Netherlands,Japan,Netherlands,Wesley Sneijder,,53,False,False
2010-06-19,Ghana,Australia,Australia,Brett Holman,,11,False,False
2010-06-19,Ghana,Australia,Ghana,Asamoah Gyan,,25,False,True
2010-06-19,Cameroon,Denmark,Cameroon,Samuel Eto'o,,10,False,False
2010-06-19,Cameroon,Denmark,Denmark,Nicklas Bendtner,,33,False,False
2010-06-19,Cameroon,Denmark,Denmark,Dennis Rommedahl,,61,False,False
2010-06-20,Slovakia,Paraguay,Paraguay,Enrique Vera,,27,False,False
2010-06-20,Slovakia,Paraguay,Paraguay,Cristian Riveros,,86,False,False
2010-06-20,Italy,New Zealand,New Zealand,Shane Smeltz,,7,False,False
2010-06-20,Italy,New Zealand,Italy,Vincenzo Iaquinta,,29,False,True
2010-06-20,Brazil,Ivory Coast,Brazil,Luís Fabiano,,25,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,Luís Fabiano,,50,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,not applicable Elano,,62,False,False
2010-06-20,Brazil,Ivory Coast,Ivory Coast,Didier Drogba,,79,False,False
2010-06-21,Portugal,North Korea,Portugal,Raul Meireles,,29,False,False
2010-06-21,Portugal,North Korea,Portugal,not applicable Simão,,53,False,False
2010-06-21,Portugal,North Korea,Portugal,Hugo Almeida,,56,False,False
2010-06-21,Portugal,North Korea,Portugal,not applicable Tiago,,60,False,False
2010-06-21,Portugal,North Korea,Portugal,not applicable Liédson,,81,False,False
2010-06-21,Portugal,North Korea,Portugal,Cristiano Ronaldo,,87,False,False
2010-06-21,Portugal,North Korea,Portugal,not applicable Tiago,,89,False,False
2010-06-21,Chile,Switzerland,Chile,Mark González,,75,False,False
2010-06-21,Spain,Honduras,Spain,David Villa,,17,False,False
2010-06-21,Spain,Honduras,Spain,David Villa,,51,False,False
2010-06-22,France,South Africa,South Africa,Bongani Khumalo,,20,False,False
2010-06-22,France,South Africa,South Africa,Katlego Mphela,,37,False,False
2010-06-22,France,South Africa,France,Florent Malouda,,70,False,False
2010-06-22,Mexico,Uruguay,Uruguay,Luis Suárez,,43,False,False
2010-06-22,Greece,Argentina,Argentina,Martín Demichelis,,77,False,False
2010-06-22,Greece,Argentina,Argentina,Martín Palermo,,89,False,False
2010-06-22,Nigeria,South Korea,Nigeria,Kalu Uche,,12,False,False
2010-06-22,Nigeria,South Korea,South Korea,Jung-soo Lee,,38,False,False
2010-06-22,Nigeria,South Korea,South Korea,Chu-young Park,,49,False,False
2010-06-22,Nigeria,South Korea,Nigeria,not applicable Yakubu,,69,False,True
2010-06-23,Slovenia,England,England,Jermain Defoe,,23,False,False
2010-06-23,United States,Algeria,United States,Landon Donovan,,91,False,False
2010-06-23,Australia,Serbia,Australia,Tim Cahill,,69,False,False
2010-06-23,Australia,Serbia,Australia,Brett Holman,,73,False,False
2010-06-23,Australia,Serbia,Serbia,Marko Pantelić,,84,False,False
2010-06-23,Ghana,Germany,Germany,Mesut Özil,,60,False,False
2010-06-24,Slovakia,Italy,Slovakia,Róbert Vittek,,25,False,False
2010-06-24,Slovakia,Italy,Slovakia,Róbert Vittek,,73,False,False
2010-06-24,Slovakia,Italy,Italy,Antonio Di Natale,,81,False,False
2010-06-24,Slovakia,Italy,Slovakia,Kamil Kopúnek,,89,False,False
2010-06-24,Slovakia,Italy,Italy,Fabio Quagliarella,,92,False,False
2010-06-24,Cameroon,Netherlands,Netherlands,Robin van Persie,,36,False,False
2010-06-24,Cameroon,Netherlands,Cameroon,Samuel Eto'o,,65,False,True
2010-06-24,Cameroon,Netherlands,Netherlands,Klaas-Jan Huntelaar,,83,False,False
2010-06-24,Denmark,Japan,Japan,Keisuke Honda,,17,False,False
2010-06-24,Denmark,Japan,Japan,Yasuhito Endō,,30,False,False
2010-06-24,Denmark,Japan,Denmark,Jon Dahl Tomasson,,81,False,False
2010-06-24,Denmark,Japan,Japan,Shinji Okazaki,,87,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,Yaya Touré,,14,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,not applicable Romaric,,20,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,Salomon Kalou,,82,False,False
2010-06-25,Chile,Spain,Spain,David Villa,,24,False,False
2010-06-25,Chile,Spain,Spain,Andrés Iniesta,,37,False,False
2010-06-25,Chile,Spain,Chile,Rodrigo Millar,,47,False,False
2010-06-26,Uruguay,South Korea,Uruguay,Luis Suárez,,8,False,False
2010-06-26,Uruguay,South Korea,South Korea,Chung-yong Lee,,68,False,False
2010-06-26,Uruguay,South Korea,Uruguay,Luis Suárez,,80,False,False
2010-06-26,United States,Ghana,Ghana,Kevin-Prince Boateng,,5,False,False
2010-06-26,United States,Ghana,United States,Landon Donovan,,62,False,True
2010-06-26,United States,Ghana,Ghana,Asamoah Gyan,,93,False,False
2010-06-27,Germany,England,Germany,Miroslav Klose,,20,False,False
2010-06-27,Germany,England,Germany,Lukas Podolski,,32,False,False
2010-06-27,Germany,England,England,Matthew Upson,,37,False,False
2010-06-27,Germany,England,Germany,Thomas Müller,,67,False,False
2010-06-27,Germany,England,Germany,Thomas Müller,,70,False,False
2010-06-27,Argentina,Mexico,Argentina,Carlos Tevez,,26,False,False
2010-06-27,Argentina,Mexico,Argentina,Gonzalo Higuaín,,33,False,False
2010-06-27,Argentina,Mexico,Argentina,Carlos Tevez,,52,False,False
2010-06-27,Argentina,Mexico,Mexico,Javier Hernández,,71,False,False
2010-06-28,Netherlands,Slovakia,Netherlands,Arjen Robben,,18,False,False
2010-06-28,Netherlands,Slovakia,Netherlands,Wesley Sneijder,,84,False,False
2010-06-28,Netherlands,Slovakia,Slovakia,Róbert Vittek,,94,False,True
2010-06-28,Brazil,Chile,Brazil,not applicable Juan,,35,False,False
2010-06-28,Brazil,Chile,Brazil,Luís Fabiano,,38,False,False
2010-06-28,Brazil,Chile,Brazil,not applicable Robinho,,59,False,False
2010-06-29,Spain,Portugal,Spain,David Villa,,63,False,False
2010-07-02,Netherlands,Brazil,Brazil,not applicable Robinho,,10,False,False
2010-07-02,Netherlands,Brazil,Netherlands,Wesley Sneijder,,53,False,False
2010-07-02,Netherlands,Brazil,Netherlands,Wesley Sneijder,,68,False,False
2010-07-02,Uruguay,Ghana,Ghana,Sulley Muntari,,47,False,False
2010-07-02,Uruguay,Ghana,Uruguay,Diego Forlán,,55,False,False
2010-07-03,Argentina,Germany,Germany,Thomas Müller,,3,False,False
2010-07-03,Argentina,Germany,Germany,Miroslav Klose,,68,False,False
2010-07-03,Argentina,Germany,Germany,Arne Friedrich,,74,False,False
2010-07-03,Argentina,Germany,Germany,Miroslav Klose,,89,False,False
2010-07-03,Paraguay,Spain,Spain,David Villa,,83,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Giovanni van Bronckhorst,,18,False,False
2010-07-06,Uruguay,Netherlands,Uruguay,Diego Forlán,,41,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Wesley Sneijder,,70,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Arjen Robben,,73,False,False
2010-07-06,Uruguay,Netherlands,Uruguay,Maxi Pereira,,92,False,False
2010-07-07,Germany,Spain,Spain,Carles Puyol,,73,False,False
2010-07-10,Uruguay,Germany,Germany,Thomas Müller,,19,False,False
2010-07-10,Uruguay,Germany,Uruguay,Edinson Cavani,,28,False,False
2010-07-10,Uruguay,Germany,Uruguay,Diego Forlán,,51,False,False
2010-07-10,Uruguay,Germany,Germany,Marcell Jansen,,56,False,False
2010-07-10,Uruguay,Germany,Germany,Sami Khedira,,82,False,False
2010-07-11,Netherlands,Spain,Spain,Andrés Iniesta,,116,False,False
2014-06-12,Brazil,Croatia,Croatia,not applicable Marcelo,,12,True,False
2014-06-12,Brazil,Croatia,Brazil,not applicable Neymar,,29,False,False
2014-06-12,Brazil,Croatia,Brazil,not applicable Neymar,,71,False,True
2014-06-12,Brazil,Croatia,Brazil,not applicable Oscar,,91,False,False
2014-06-13,Mexico,Cameroon,Mexico,Oribe Peralta,,61,False,False
2014-06-13,Spain,Netherlands,Spain,Xabi Alonso,,27,False,True
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,,44,False,False
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,,53,False,False
2014-06-13,Spain,Netherlands,Netherlands,Stefan de Vrij,,64,False,False
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,,72,False,False
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,,80,False,False
2014-06-13,Chile,Australia,Chile,Alexis Sánchez,,12,False,False
2014-06-13,Chile,Australia,Chile,Jorge Valdivia,,14,False,False
2014-06-13,Chile,Australia,Australia,Tim Cahill,,35,False,False
2014-06-13,Chile,Australia,Chile,Jean Beausejour,,92,False,False
2014-06-14,Colombia,Greece,Colombia,Pablo Armero,,5,False,False
2014-06-14,Colombia,Greece,Colombia,Teófilo Gutiérrez,,58,False,False
2014-06-14,Colombia,Greece,Colombia,James Rodríguez,,93,False,False
2014-06-14,Uruguay,Costa Rica,Uruguay,Edinson Cavani,,24,False,True
2014-06-14,Uruguay,Costa Rica,Costa Rica,Joel Campbell,,54,False,False
2014-06-14,Uruguay,Costa Rica,Costa Rica,Óscar Duarte,,57,False,False
2014-06-14,Uruguay,Costa Rica,Costa Rica,Marco Ureña,,84,False,False
2014-06-14,England,Italy,Italy,Claudio Marchisio,,35,False,False
2014-06-14,England,Italy,England,Daniel Sturridge,,37,False,False
2014-06-14,England,Italy,Italy,Mario Balotelli,,50,False,False
2014-06-14,Ivory Coast,Japan,Japan,Keisuke Honda,,16,False,False
2014-06-14,Ivory Coast,Japan,Ivory Coast,Wilfried Bony,,64,False,False
2014-06-14,Ivory Coast,Japan,Ivory Coast,not applicable Gervinho,,66,False,False
2014-06-15,Switzerland,Ecuador,Ecuador,Enner Valencia,,22,False,False
2014-06-15,Switzerland,Ecuador,Switzerland,Admir Mehmedi,,48,False,False
2014-06-15,Switzerland,Ecuador,Switzerland,Haris Seferovic,,93,False,False
2014-06-15,France,Honduras,France,Karim Benzema,,45,False,True
2014-06-15,France,Honduras,France,Noel Valladares,,48,True,False
2014-06-15,France,Honduras,France,Karim Benzema,,72,False,False
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Sead Kolašinac,,3,True,False
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Lionel Messi,,65,False,False
2014-06-15,Argentina,Bosnia and Herzegovina,Bosnia and Herzegovina,Vedad Ibišević,,85,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,,12,False,True
2014-06-16,Germany,Portugal,Germany,Mats Hummels,,32,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,,46,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,,78,False,False
2014-06-16,Ghana,United States,United States,Clint Dempsey,,1,False,False
2014-06-16,Ghana,United States,Ghana,André Ayew,,82,False,False
2014-06-16,Ghana,United States,United States,John Brooks,,86,False,False
2014-06-17,Belgium,Algeria,Algeria,Sofiane Feghouli,,25,False,True
2014-06-17,Belgium,Algeria,Belgium,Marouane Fellaini,,70,False,False
2014-06-17,Belgium,Algeria,Belgium,Dries Mertens,,80,False,False
2014-06-17,Russia,South Korea,South Korea,Keun-ho Lee,,68,False,False
2014-06-17,Russia,South Korea,Russia,Aleksandr Kerzhakov,,74,False,False
2014-06-18,Australia,Netherlands,Netherlands,Arjen Robben,,20,False,False
2014-06-18,Australia,Netherlands,Australia,Tim Cahill,,21,False,False
2014-06-18,Australia,Netherlands,Australia,Mile Jedinak,,54,False,True
2014-06-18,Australia,Netherlands,Netherlands,Robin van Persie,,58,False,False
2014-06-18,Australia,Netherlands,Netherlands,Memphis Depay,,68,False,False
2014-06-18,Spain,Chile,Chile,Eduardo Vargas,,20,False,False
2014-06-18,Spain,Chile,Chile,Charles Aránguiz,,43,False,False
2014-06-18,Cameroon,Croatia,Croatia,Ivica Olić,,11,False,False
2014-06-18,Cameroon,Croatia,Croatia,Ivan Perišić,,48,False,False
2014-06-18,Cameroon,Croatia,Croatia,Mario Mandžukić,,61,False,False
2014-06-18,Cameroon,Croatia,Croatia,Mario Mandžukić,,73,False,False
2014-06-19,Colombia,Ivory Coast,Colombia,James Rodríguez,,64,False,False
2014-06-19,Colombia,Ivory Coast,Colombia,Juan Fernando Quintero,,70,False,False
2014-06-19,Colombia,Ivory Coast,Ivory Coast,not applicable Gervinho,,73,False,False
2014-06-19,Uruguay,England,Uruguay,Luis Suárez,,39,False,False
2014-06-19,Uruguay,England,England,Wayne Rooney,,75,False,False
2014-06-19,Uruguay,England,Uruguay,Luis Suárez,,85,False,False
2014-06-20,Italy,Costa Rica,Costa Rica,Bryan Ruiz,,44,False,False
2014-06-20,Switzerland,France,France,Olivier Giroud,,17,False,False
2014-06-20,Switzerland,France,France,Blaise Matuidi,,18,False,False
2014-06-20,Switzerland,France,France,Mathieu Valbuena,,40,False,False
2014-06-20,Switzerland,France,France,Karim Benzema,,67,False,False
2014-06-20,Switzerland,France,France,Moussa Sissoko,,73,False,False
2014-06-20,Switzerland,France,Switzerland,Blerim Džemaili,,81,False,False
2014-06-20,Switzerland,France,Switzerland,Granit Xhaka,,87,False,False
2014-06-20,Honduras,Ecuador,Honduras,Carlo Costly,,31,False,False
2014-06-20,Honduras,Ecuador,Ecuador,Enner Valencia,,34,False,False
2014-06-20,Honduras,Ecuador,Ecuador,Enner Valencia,,65,False,False
2014-06-21,Argentina,Iran,Argentina,Lionel Messi,,91,False,False
2014-06-21,Germany,Ghana,Germany,Mario Götze,,51,False,False
2014-06-21,Germany,Ghana,Ghana,André Ayew,,54,False,False
2014-06-21,Germany,Ghana,Ghana,Asamoah Gyan,,63,False,False
2014-06-21,Germany,Ghana,Germany,Miroslav Klose,,71,False,False
2014-06-21,Nigeria,Bosnia and Herzegovina,Nigeria,Peter Odemwingie,,29,False,False
2014-06-22,Belgium,Russia,Belgium,Divock Origi,,88,False,False
2014-06-22,South Korea,Algeria,Algeria,Islam Slimani,,26,False,False
2014-06-22,South Korea,Algeria,Algeria,Rafik Halliche,,28,False,False
2014-06-22,South Korea,Algeria,Algeria,Abdelmoumene Djabou,,38,False,False
2014-06-22,South Korea,Algeria,South Korea,Heung-min Son,,50,False,False
2014-06-22,South Korea,Algeria,Algeria,Yacine Brahimi,,62,False,False
2014-06-22,South Korea,Algeria,South Korea,Ja-cheol Koo,,72,False,False
2014-06-22,United States,Portugal,Portugal,not applicable Nani,,5,False,False
2014-06-22,United States,Portugal,United States,Jermaine Jones,,64,False,False
2014-06-22,United States,Portugal,United States,Clint Dempsey,,81,False,False
2014-06-22,United States,Portugal,Portugal,Silvestre Varela,,95,False,False
2014-06-23,Australia,Spain,Spain,David Villa,,36,False,False
2014-06-23,Australia,Spain,Spain,Fernando Torres,,69,False,False
2014-06-23,Australia,Spain,Spain,Juan Mata,,82,False,False
2014-06-23,Netherlands,Chile,Netherlands,Leroy Fer,,77,False,False
2014-06-23,Netherlands,Chile,Netherlands,Memphis Depay,,92,False,False
2014-06-23,Cameroon,Brazil,Brazil,not applicable Neymar,,17,False,False
2014-06-23,Cameroon,Brazil,Cameroon,Joël Matip,,26,False,False
2014-06-23,Cameroon,Brazil,Brazil,not applicable Neymar,,35,False,False
2014-06-23,Cameroon,Brazil,Brazil,not applicable Fred,,49,False,False
2014-06-23,Cameroon,Brazil,Brazil,not applicable Fernandinho,,84,False,False
2014-06-23,Croatia,Mexico,Mexico,Rafael Márquez,,72,False,False
2014-06-23,Croatia,Mexico,Mexico,Andrés Guardado,,75,False,False
2014-06-23,Croatia,Mexico,Mexico,Javier Hernández,,82,False,False
2014-06-23,Croatia,Mexico,Croatia,Ivan Perišić,,87,False,False
2014-06-24,Italy,Uruguay,Uruguay,Diego Godín,,81,False,False
2014-06-24,Japan,Colombia,Colombia,Juan Cuadrado,,17,False,True
2014-06-24,Japan,Colombia,Japan,Shinji Okazaki,,46,False,False
2014-06-24,Japan,Colombia,Colombia,Jackson Martínez,,55,False,False
2014-06-24,Japan,Colombia,Colombia,Jackson Martínez,,82,False,False
2014-06-24,Japan,Colombia,Colombia,James Rodríguez,,90,False,False
2014-06-24,Greece,Ivory Coast,Greece,Andreas Samaris,,42,False,False
2014-06-24,Greece,Ivory Coast,Ivory Coast,Wilfried Bony,,74,False,False
2014-06-24,Greece,Ivory Coast,Greece,Georgios Samaras,,93,False,True
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Edin Džeko,,23,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Miralem Pjanić,,59,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Iran,Reza Ghoochannejhad,,82,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Avdija Vršajević,,83,False,False
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,,3,False,False
2014-06-25,Nigeria,Argentina,Nigeria,Ahmed Musa,,4,False,False
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,,46,False,False
2014-06-25,Nigeria,Argentina,Nigeria,Ahmed Musa,,47,False,False
2014-06-25,Nigeria,Argentina,Argentina,Marcos Rojo,,50,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,6,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,31,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,71,False,False
2014-06-26,Portugal,Ghana,Portugal,John Boye,,31,True,False
2014-06-26,Portugal,Ghana,Ghana,Asamoah Gyan,,57,False,False
2014-06-26,Portugal,Ghana,Portugal,Cristiano Ronaldo,,80,False,False
2014-06-26,United States,Germany,Germany,Thomas Müller,,55,False,False
2014-06-26,Algeria,Russia,Russia,Aleksandr Kokorin,,6,False,False
2014-06-26,Algeria,Russia,Algeria,Islam Slimani,,60,False,False
2014-06-26,South Korea,Belgium,Belgium,Jan Vertonghen,,78,False,False
2014-06-28,Brazil,Chile,Brazil,David Luiz,,18,False,False
2014-06-28,Brazil,Chile,Chile,Alexis Sánchez,,32,False,False
2014-06-28,Colombia,Uruguay,Colombia,James Rodríguez,,28,False,False
2014-06-28,Colombia,Uruguay,Colombia,James Rodríguez,,50,False,False
2014-06-29,Netherlands,Mexico,Mexico,Giovani dos Santos,,48,False,False
2014-06-29,Netherlands,Mexico,Netherlands,Wesley Sneijder,,88,False,False
2014-06-29,Netherlands,Mexico,Netherlands,Klaas-Jan Huntelaar,,94,False,True
2014-06-29,Costa Rica,Greece,Costa Rica,Bryan Ruiz,,52,False,False
2014-06-29,Costa Rica,Greece,Greece,Sokratis Papastathopoulos,,91,False,False
2014-06-30,France,Nigeria,France,Paul Pogba,,79,False,False
2014-06-30,France,Nigeria,France,Joseph Yobo,,92,True,False
2014-06-30,Germany,Algeria,Germany,André Schürrle,,92,False,False
2014-06-30,Germany,Algeria,Germany,Mesut Özil,,120,False,False
2014-06-30,Germany,Algeria,Algeria,Abdelmoumene Djabou,,121,False,False
2014-07-01,Argentina,Switzerland,Argentina,Ángel Di María,,118,False,False
2014-07-01,Belgium,United States,Belgium,Kevin De Bruyne,,93,False,False
2014-07-01,Belgium,United States,Belgium,Romelu Lukaku,,105,False,False
2014-07-01,Belgium,United States,United States,Julian Green,,107,False,False
2014-07-04,France,Germany,Germany,Mats Hummels,,13,False,False
2014-07-04,Brazil,Colombia,Brazil,Thiago Silva,,7,False,False
2014-07-04,Brazil,Colombia,Brazil,David Luiz,,69,False,False
2014-07-04,Brazil,Colombia,Colombia,James Rodríguez,,80,False,True
2014-07-05,Argentina,Belgium,Argentina,Gonzalo Higuaín,,8,False,False
2014-07-08,Brazil,Germany,Germany,Thomas Müller,,11,False,False
2014-07-08,Brazil,Germany,Germany,Miroslav Klose,,23,False,False
2014-07-08,Brazil,Germany,Germany,Toni Kroos,,24,False,False
2014-07-08,Brazil,Germany,Germany,Toni Kroos,,26,False,False
2014-07-08,Brazil,Germany,Germany,Sami Khedira,,29,False,False
2014-07-08,Brazil,Germany,Germany,André Schürrle,,69,False,False
2014-07-08,Brazil,Germany,Germany,André Schürrle,,79,False,False
2014-07-08,Brazil,Germany,Brazil,not applicable Oscar,,90,False,False
2014-07-12,Brazil,Netherlands,Netherlands,Robin van Persie,,3,False,True
2014-07-12,Brazil,Netherlands,Netherlands,Daley Blind,,17,False,False
2014-07-12,Brazil,Netherlands,Netherlands,Georginio Wijnaldum,,91,False,False
2014-07-13,Germany,Argentina,Germany,Mario Götze,,113,False,False
2018-06-14,Russia,Saudi Arabia,Russia,Yury Gazinsky,,12,False,False
2018-06-14,Russia,Saudi Arabia,Russia,Denis Cheryshev,,43,False,False
2018-06-14,Russia,Saudi Arabia,Russia,Artem Dzyuba,,71,False,False
2018-06-14,Russia,Saudi Arabia,Russia,Denis Cheryshev,,91,False,False
2018-06-14,Russia,Saudi Arabia,Russia,Aleksandr Golovin,,94,False,False
2018-06-15,Egypt,Uruguay,Uruguay,José Giménez,,89,False,False
2018-06-15,Morocco,Iran,Iran,Aziz Bouhaddouz,,95,True,False
2018-06-15,Portugal,Spain,Portugal,Cristiano Ronaldo,,4,False,True
2018-06-15,Portugal,Spain,Spain,Diego Costa,,24,False,False
2018-06-15,Portugal,Spain,Portugal,Cristiano Ronaldo,,44,False,False
2018-06-15,Portugal,Spain,Spain,Diego Costa,,55,False,False
2018-06-15,Portugal,Spain,Spain,not applicable Nacho,,58,False,False
2018-06-15,Portugal,Spain,Portugal,Cristiano Ronaldo,,88,False,False
2018-06-16,France,Australia,France,Antoine Griezmann,,58,False,True
2018-06-16,France,Australia,Australia,Mile Jedinak,,62,False,True
2018-06-16,France,Australia,France,Aziz Behich,,81,True,False
2018-06-16,Argentina,Iceland,Argentina,Sergio Agüero,,19,False,False
2018-06-16,Argentina,Iceland,Iceland,Alfreð Finnbogason,,23,False,False
2018-06-16,Peru,Denmark,Denmark,Yussuf Poulsen,,59,False,False
2018-06-16,Croatia,Nigeria,Croatia,Peter Etebo,,32,True,False
2018-06-16,Croatia,Nigeria,Croatia,Luka Modrić,,71,False,True
2018-06-17,Costa Rica,Serbia,Serbia,Aleksandar Kolarov,,56,False,False
2018-06-17,Germany,Mexico,Mexico,Hirving Lozano,,35,False,False
2018-06-17,Brazil,Switzerland,Brazil,Philippe Coutinho,,20,False,False
2018-06-17,Brazil,Switzerland,Switzerland,Steven Zuber,,50,False,False
2018-06-18,Sweden,South Korea,Sweden,Andreas Granqvist,,65,False,True
2018-06-18,Belgium,Panama,Belgium,Dries Mertens,,47,False,False
2018-06-18,Belgium,Panama,Belgium,Romelu Lukaku,,69,False,False
2018-06-18,Belgium,Panama,Belgium,Romelu Lukaku,,75,False,False
2018-06-18,Tunisia,England,England,Harry Kane,,11,False,False
2018-06-18,Tunisia,England,Tunisia,Ferjani Sassi,,35,False,True
2018-06-18,Tunisia,England,England,Harry Kane,,91,False,False
2018-06-19,Colombia,Japan,Japan,Shinji Kagawa,,6,False,True
2018-06-19,Colombia,Japan,Colombia,Juan Fernando Quintero,,39,False,False
2018-06-19,Colombia,Japan,Japan,Yuya Osako,,73,False,False
2018-06-19,Poland,Senegal,Senegal,Thiago Cionek,,37,True,False
2018-06-19,Poland,Senegal,Senegal,M'Baye Niang,,60,False,False
2018-06-19,Poland,Senegal,Poland,Grzegorz Krychowiak,,86,False,False
2018-06-19,Russia,Egypt,Russia,Ahmed Fathy,,47,True,False
2018-06-19,Russia,Egypt,Russia,Denis Cheryshev,,59,False,False
2018-06-19,Russia,Egypt,Russia,Artem Dzyuba,,62,False,False
2018-06-19,Russia,Egypt,Egypt,Mohamed Salah,,73,False,True
2018-06-20,Portugal,Morocco,Portugal,Cristiano Ronaldo,,4,False,False
2018-06-20,Uruguay,Saudi Arabia,Uruguay,Luis Suárez,,23,False,False
2018-06-20,Iran,Spain,Spain,Diego Costa,,54,False,False
2018-06-21,Denmark,Australia,Denmark,Christian Eriksen,,7,False,False
2018-06-21,Denmark,Australia,Australia,Mile Jedinak,,38,False,True
